Date,Open,High,Low,Close,Volume,ticker,name,SMA_30,Daily_Return
1962-03-22 00:00:00-05:00,0.0587489368833025,0.0587489368833025,0.0583621487021446,0.0583621487021446,120280,DIS,The Walt Disney Company (DIS) Historical Data,0.05977615714073177,-0.009844001702920435
1962-03-23 00:00:00-05:00,0.0583621487021446,0.0591357250644605,0.0583621487021446,0.0583621487021446,441026,DIS,The Walt Disney Company (DIS) Historical Data,0.05970405166347817,0.0
1962-03-26 00:00:00-05:00,0.0583621948351281,0.0587489833220269,0.0579760298132896,0.0579760298132896,200466,DIS,The Walt Disney Company (DIS) Historical Data,0.05960623510181899,-0.006615912838055182
1962-03-27 00:00:00-05:00,0.057589238953448,0.057589238953448,0.0572030693292617,0.0572030693292617,240560,DIS,The Walt Disney Company (DIS) Historical Data,0.05948265319069222,-0.013332414905215084
1962-03-28 00:00:00-05:00,0.0570096703823608,0.0570096703823608,0.0566235007900886,0.0568162761628627,240560,DIS,The Walt Disney Company (DIS) Historical Data,0.05934617817401881,-0.006761755460578778
1962-03-29 00:00:00-05:00,0.0572030896535999,0.0577826537191867,0.0572030896535999,0.0577826537191867,320746,DIS,The Walt Disney Company (DIS) Historical Data,0.059267614906032835,0.017008815459040205
1962-03-30 00:00:00-05:00,0.0577826537191867,0.0579760480233807,0.0573964839577939,0.0577826537191867,441026,DIS,The Walt Disney Company (DIS) Historical Data,0.05917619292934731,0.0
1962-04-02 00:00:00-05:00,0.0577826331889286,0.058362192430336,0.0572030693292617,0.0572030693292617,280653,DIS,The Walt Disney Company (DIS) Historical Data,0.05902691322068368,-0.01003042180689162
1962-04-03 00:00:00-05:00,0.0572030646018589,0.0577826284136292,0.0568162761628627,0.0568162761628627,320746,DIS,The Walt Disney Company (DIS) Historical Data,0.05889684781432147,-0.006761755460578778
1962-04-04 00:00:00-05:00,0.0572030693292617,0.0572030693292617,0.0572030693292617,0.0572030693292617,160373,DIS,The Walt Disney Company (DIS) Historical Data,0.05876040620108441,0.006807788058658781
1962-04-05 00:00:00-05:00,0.0572030646018589,0.057396458821357,0.0568162761628627,0.0568162761628627,320746,DIS,The Walt Disney Company (DIS) Historical Data,0.05863677163918808,-0.006761755460578778
1962-04-06 00:00:00-05:00,0.057396437972784,0.058362166407778,0.057396437972784,0.057396437972784,400933,DIS,The Walt Disney Company (DIS) Historical Data,0.05854533451298868,0.010211190333176301
1962-04-09 00:00:00-05:00,0.0573964649787262,0.0577826346124259,0.0573964649787262,0.0575892403721809,400933,DIS,The Walt Disney Company (DIS) Historical Data,0.058511721342802005,0.0033591352740098834
1962-04-10 00:00:00-05:00,0.0575892132755348,0.0577826074247848,0.057396437972784,0.057396437972784,120280,DIS,The Walt Disney Company (DIS) Historical Data,0.05848454261819517,-0.0033478892610994126
1962-04-11 00:00:00-05:00,0.057396458821357,0.0579760226331273,0.0568162761628627,0.0568162761628627,320746,DIS,The Walt Disney Company (DIS) Historical Data,0.058457291250427514,-0.010107975867707952
1962-04-12 00:00:00-05:00,0.0558499257479566,0.0558499257479566,0.0541106201708316,0.0541106201708316,962238,DIS,The Walt Disney Company (DIS) Historical Data,0.05828845575451846,-0.047621142650662196
1962-04-13 00:00:00-05:00,0.0541105811697049,0.0541105811697049,0.0525646709166846,0.0537244118750095,1202798,DIS,The Walt Disney Company (DIS) Historical Data,0.05811958561340962,-0.007137384391507684
1962-04-16 00:00:00-05:00,0.0539177942187602,0.0544973574578762,0.0539177942187602,0.0544973574578762,601399,DIS,The Walt Disney Company (DIS) Historical Data,0.05797005059818421,0.014387232095997016
1962-04-17 00:00:00-05:00,0.0550769620662532,0.055849919979174,0.0550769620662532,0.0556571446359157,641492,DIS,The Walt Disney Company (DIS) Historical Data,0.05788489542901511,0.021281530557439643
1962-04-18 00:00:00-05:00,0.0560433241220576,0.0568162775539924,0.0560433241220576,0.0564301125705242,641492,DIS,The Walt Disney Company (DIS) Historical Data,0.05783834333221113,0.013888027128680758
1962-04-19 00:00:00-05:00,0.0564301125705242,0.0573964602266922,0.0564301125705242,0.0564301125705242,441026,DIS,The Walt Disney Company (DIS) Historical Data,0.057759663214286126,0.0
1962-04-23 00:00:00-05:00,0.0572030693292617,0.0573964635647424,0.0572030693292617,0.0572030693292617,601399,DIS,The Walt Disney Company (DIS) Historical Data,0.057713177676002134,0.013697593776221595
1962-04-24 00:00:00-05:00,0.057396465929742,0.0583621948351281,0.057396465929742,0.0579760298132896,521212,DIS,The Walt Disney Company (DIS) Historical Data,0.0576538999875386,0.013512570096173127
1962-04-25 00:00:00-05:00,0.0579760480233807,0.0585556074707063,0.0577826537191867,0.0577826537191867,922145,DIS,The Walt Disney Company (DIS) Historical Data,0.057550819714864046,-0.003335449059303719
1962-04-26 00:00:00-05:00,0.0575892356041864,0.0575892356041864,0.0564301125705242,0.0564301125705242,400933,DIS,The Walt Disney Company (DIS) Historical Data,0.05742199346423144,-0.023407390654565763
1962-04-27 00:00:00-05:00,0.0564301280894431,0.0568162931791111,0.0552703812718391,0.0552703812718391,360839,DIS,The Walt Disney Company (DIS) Historical Data,0.0572416168948014,-0.020551638936316396
1962-04-30 00:00:00-04:00,0.0543040137490724,0.0543040137490724,0.0531448908150196,0.0531448908150196,441026,DIS,The Walt Disney Company (DIS) Historical Data,0.05699039064347739,-0.03845622932046722
1962-05-01 00:00:00-04:00,0.0531448531280984,0.0541105811697049,0.0529514590576271,0.0537244118750095,481119,DIS,The Walt Disney Company (DIS) Historical Data,0.0567584817608197,0.010904548887060939
1962-05-02 00:00:00-04:00,0.0537244505977981,0.0544974085905583,0.0533376621780714,0.0541106201708316,320746,DIS,The Walt Disney Company (DIS) Historical Data,0.05656521233419572,0.007188692855691237
1962-05-03 00:00:00-04:00,0.0541105811697049,0.0541105811697049,0.0535310178045382,0.0537244118750095,360839,DIS,The Walt Disney Company (DIS) Historical Data,0.056391280144453,-0.007137384391507684
1962-05-04 00:00:00-04:00,0.0537244118750095,0.0541105811697049,0.0537244118750095,0.0537244118750095,240560,DIS,The Walt Disney Company (DIS) Historical Data,0.056236688916881834,0.0
1962-05-07 00:00:00-04:00,0.0533376722983819,0.0533376722983819,0.0529515072703361,0.0529515072703361,320746,DIS,The Walt Disney Company (DIS) Historical Data,0.05605633420248821,-0.014386469347892894
1962-05-08 00:00:00-04:00,0.0529515039040077,0.05372445737603,0.0517917573451995,0.0517917573451995,521212,DIS,The Walt Disney Company (DIS) Historical Data,0.05585019178688521,-0.02190211355487326
1962-05-09 00:00:00-04:00,0.0510187905401336,0.0510187905401336,0.0498590442844087,0.0502458326518535,841958,DIS,The Walt Disney Company (DIS) Historical Data,0.05561828389763827,-0.02984885573668017
1962-05-10 00:00:00-04:00,0.0498590482771982,0.0498590482771982,0.0494728833436966,0.0494728833436965,561306,DIS,The Walt Disney Company (DIS) Historical Data,0.055373504136999395,-0.015383351560967484
1962-05-11 00:00:00-04:00,0.04947287586659,0.0502458290816904,0.0471540069847728,0.0483131296932697,801865,DIS,The Walt Disney Company (DIS) Historical Data,0.05505785333613549,-0.02344220858060342
1962-05-14 00:00:00-04:00,0.0483131250010098,0.0510187819600105,0.0483131250010098,0.0510187819600105,721679,DIS,The Walt Disney Company (DIS) Historical Data,0.05483239094416295,0.05600242178303172
1962-05-15 00:00:00-04:00,0.0510187793928946,0.0514055676758289,0.0510187793928946,0.0514055676758289,360839,DIS,The Walt Disney Company (DIS) Historical Data,0.05463914088904853,0.007581241671382299
1962-05-16 00:00:00-04:00,0.0510187818176109,0.0510187818176109,0.0498590357601642,0.0498590357601642,280653,DIS,The Walt Disney Company (DIS) Historical Data,0.054407232875625246,-0.030084910751639993
1962-05-17 00:00:00-04:00,0.0498590245143776,0.0498590245143776,0.0486999021831341,0.0490860715508461,280653,DIS,The Walt Disney Company (DIS) Historical Data,0.05413666628301139,-0.015502991534699362
1962-05-18 00:00:00-04:00,0.0490860949452772,0.0494728833436966,0.0490860949452772,0.0494728833436965,360839,DIS,The Walt Disney Company (DIS) Historical Data,0.05389188652237252,0.00788027602595398
1962-05-21 00:00:00-04:00,0.0494728833436966,0.0494728833436966,0.0490860949452772,0.0494728833436965,120280,DIS,The Walt Disney Company (DIS) Historical Data,0.05362776803473627,0.0
1962-05-22 00:00:00-04:00,0.0494728833436966,0.0510187946257973,0.0494728833436966,0.0494728833436965,681585,DIS,The Walt Disney Company (DIS) Historical Data,0.05335722280045345,0.0
1962-05-23 00:00:00-04:00,0.0494728783399404,0.0494728783399404,0.0471540093421936,0.0471540093421936,761772,DIS,The Walt Disney Company (DIS) Historical Data,0.053015808512767104,-0.04687161622243219
1962-05-24 00:00:00-04:00,0.0475401729345321,0.0486999144031475,0.0475401729345321,0.0475401729345321,601399,DIS,The Walt Disney Company (DIS) Historical Data,0.05270660507182276,0.008189411626403631
1962-05-25 00:00:00-04:00,0.0481203589881122,0.0486999180332316,0.0481203589881122,0.0483131296932697,1202798,DIS,The Walt Disney Company (DIS) Historical Data,0.05251335538923736,0.016259022864768324
1962-05-28 00:00:00-04:00,0.0483131422523245,0.0494728887271222,0.047926977276802,0.047926977276802,3808860,DIS,The Walt Disney Company (DIS) Historical Data,0.0523201075692971,-0.007992701340594266
1962-05-29 00:00:00-04:00,0.0459942836370384,0.0459942836370384,0.0438681892369995,0.044448371976614,4410258,DIS,The Walt Disney Company (DIS) Historical Data,0.051985141386588364,-0.0725813622690481
1962-05-31 00:00:00-04:00,0.0494728833436966,0.0510187946257973,0.0494728833436966,0.0494728833436965,2886715,DIS,The Walt Disney Company (DIS) Historical Data,0.05177899934351439,0.113041516340038
1962-06-01 00:00:00-04:00,0.0494728833436966,0.0494728833436966,0.0483131369950975,0.0494728833436965,801865,DIS,The Walt Disney Company (DIS) Historical Data,0.05154709170262014,0.0
1962-06-04 00:00:00-04:00,0.0492795041848027,0.0492795041848027,0.0463810749351978,0.0463810749351978,681585,DIS,The Walt Disney Company (DIS) Historical Data,0.05121212378144258,-0.06249501139885816
1962-06-05 00:00:00-04:00,0.0463810581008868,0.0479269692937078,0.0459942697248053,0.0477335751056671,1964570,DIS,The Walt Disney Company (DIS) Historical Data,0.050896473973989435,0.029160604241255106
1962-06-06 00:00:00-04:00,0.0477335773573961,0.0492794886231422,0.0473467889630687,0.0492794886231422,481119,DIS,The Walt Disney Company (DIS) Historical Data,0.050606589267651186,0.03238629233307866
1962-06-07 00:00:00-04:00,0.0492794945068682,0.0498590537026447,0.047540188836294,0.047926977276802,721679,DIS,The Walt Disney Company (DIS) Historical Data,0.0502780667195717,-0.027445726084605604
1962-06-08 00:00:00-04:00,0.047926995231108,0.0490861186751485,0.047926995231108,0.0486999489367008,681585,DIS,The Walt Disney Company (DIS) Historical Data,0.05002039459844425,0.016128112053353627
1962-06-11 00:00:00-04:00,0.047926977276802,0.047926977276802,0.04734679461604,0.047926977276802,280653,DIS,The Walt Disney Company (DIS) Historical Data,0.049775614465276355,-0.015872124648497965
1962-06-12 00:00:00-04:00,0.0473063664712418,0.0473063664712418,0.0463368967175483,0.0463368967175483,240560,DIS,The Walt Disney Company (DIS) Historical Data,0.04954868132869397,-0.03317715094090323
1962-06-13 00:00:00-04:00,0.0463369139167382,0.0463369139167382,0.0449794009327888,0.0449794009327888,721679,DIS,The Walt Disney Company (DIS) Historical Data,0.04925718096395328,-0.02929621707371266
1962-06-14 00:00:00-04:00,0.0442039491534646,0.0442039491534646,0.0409081168472766,0.0409081168472766,1523544,DIS,The Walt Disney Company (DIS) Historical Data,0.04881709751983478,-0.09051441328878052
1962-06-15 00:00:00-04:00,0.0409081001734965,0.0443979501724243,0.0403266639113117,0.0443979501724243,1523544,DIS,The Walt Disney Company (DIS) Historical Data,0.048506215463081946,0.08530906807997041
1962-06-18 00:00:00-04:00,0.0443979690564799,0.0449794009327888,0.0424590241962215,0.0449794009327888,681585,DIS,The Walt Disney Company (DIS) Historical Data,0.04821471509834126,0.013096342468658317
1962-06-19 00:00:00-04:00,0.0449794009327888,0.0455614582886329,0.0438165325469892,0.0449794009327888,400933,DIS,The Walt Disney Company (DIS) Historical Data,0.04794897822042301,0.0
1962-06-20 00:00:00-04:00,0.0449793802412993,0.0449793802412993,0.0438165123904441,0.0442039296030998,160373,DIS,The Walt Disney Company (DIS) Historical Data,0.04769605062901969,-0.017240588216098307
1962-06-21 00:00:00-04:00,0.043428473174572,0.043428473174572,0.0428470415812264,0.0434284731745719,1042425,DIS,The Walt Disney Company (DIS) Historical Data,0.0474688053131103,-0.017542703453982567
1962-06-22 00:00:00-04:00,0.0432344586063423,0.0432344586063423,0.0422656051814556,0.0422656051814556,521212,DIS,The Walt Disney Company (DIS) Historical Data,0.047228562707702273,-0.02677662621114618
1962-06-25 00:00:00-04:00,0.0418775698576764,0.0418775698576764,0.0405206829309463,0.0405206829309463,280653,DIS,The Walt Disney Company (DIS) Historical Data,0.04696881448229149,-0.04128468628375148
1962-06-26 00:00:00-04:00,0.0405206829309463,0.041489536418831,0.0405206829309463,0.0405206829309463,561306,DIS,The Walt Disney Company (DIS) Historical Data,0.04661887784798935,0.0
1962-06-27 00:00:00-04:00,0.0411021165203028,0.0422656051814556,0.0411021165203028,0.0422656051814556,841958,DIS,The Walt Disney Company (DIS) Historical Data,0.04631421243151024,0.04306250843508552
1962-06-28 00:00:00-04:00,0.0422656051814556,0.0426530223822005,0.0418775671346619,0.0422656051814556,360839,DIS,The Walt Disney Company (DIS) Historical Data,0.04606109807888662,0.0
1962-06-29 00:00:00-04:00,0.0422656017521784,0.0424589999138349,0.0414895303547382,0.0414895303547382,641492,DIS,The Walt Disney Company (DIS) Historical Data,0.04580788003901636,-0.01836185293894499
1962-07-02 00:00:00-04:00,0.0407140609803944,0.0418775491416454,0.0407140609803944,0.0418775491416454,200466,DIS,The Walt Disney Company (DIS) Historical Data,0.04555470223228132,0.009352209668068268
1962-07-03 00:00:00-04:00,0.0418775634119979,0.044009905308485,0.0418775634119979,0.044009905308485,801865,DIS,The Walt Disney Company (DIS) Historical Data,0.045372602964440935,0.05091883862704538
1962-07-05 00:00:00-04:00,0.044009909401097,0.0442039284252891,0.0430410606054185,0.0434284731745719,400933,DIS,The Walt Disney Company (DIS) Historical Data,0.045171122625470114,-0.013211392522605725
1962-07-06 00:00:00-04:00,0.0426530223822005,0.0426530223822005,0.0422656051814556,0.0422656051814556,441026,DIS,The Walt Disney Company (DIS) Historical Data,0.045008175820112184,-0.02677662621114618
1962-07-09 00:00:00-04:00,0.0422656051814556,0.0422656051814556,0.0422656051814556,0.0422656051814556,40093,DIS,The Walt Disney Company (DIS) Historical Data,0.04483235689500963,0.0
1962-07-10 00:00:00-04:00,0.0438165123904441,0.0442039296030998,0.0438165123904441,0.0442039296030998,1002331,DIS,The Walt Disney Company (DIS) Historical Data,0.044695383558670636,0.045860562349043565
1962-07-11 00:00:00-04:00,0.0442039427778984,0.0461428873240947,0.0436225063625863,0.0461428873240947,1924476,DIS,The Walt Disney Company (DIS) Historical Data,0.044635913893580396,0.04386392201789535
1962-07-12 00:00:00-04:00,0.0461428467658451,0.0461428467658451,0.0451733730282963,0.0457548089325428,801865,DIS,The Walt Disney Company (DIS) Historical Data,0.04467946179211136,-0.008410362117700743
1962-07-13 00:00:00-04:00,0.0455614402890205,0.0455614402890205,0.0451734022050904,0.0455614402890205,120280,DIS,The Walt Disney Company (DIS) Historical Data,0.044549080356955484,-0.00422619278789671
1962-07-16 00:00:00-04:00,0.0453674391700182,0.0453674391700182,0.0449794009327888,0.0449794009327888,160373,DIS,The Walt Disney Company (DIS) Historical Data,0.044399297609925226,-0.012774823459037132
1962-07-17 00:00:00-04:00,0.0449793802412993,0.0453674183000228,0.0442039296030998,0.0442039296030998,320746,DIS,The Walt Disney Company (DIS) Historical Data,0.0443267260988553,-0.017240588216098307
1962-07-18 00:00:00-04:00,0.043428473174572,0.043428473174572,0.043428473174572,0.0434284731745719,200466,DIS,The Walt Disney Company (DIS) Historical Data,0.04418322270115213,-0.017542703453982567
1962-07-19 00:00:00-04:00,0.0434284725451702,0.0438165105879306,0.0434284725451702,0.0438165105879306,240560,DIS,The Walt Disney Company (DIS) Historical Data,0.04400112343331174,0.008935092233127495
1962-07-20 00:00:00-04:00,0.0438165227378245,0.0445919781923294,0.0438165227378245,0.0445919781923294,320746,DIS,The Walt Disney Company (DIS) Historical Data,0.04388995679716265,0.017698068467651984
1962-07-23 00:00:00-04:00,0.0445919658274093,0.0445919658274093,0.0438165105879306,0.0438165105879306,200466,DIS,The Walt Disney Company (DIS) Historical Data,0.04372717551887031,-0.017390293856310524
1962-07-24 00:00:00-04:00,0.0438165112229562,0.0445919664736733,0.043428473174572,0.0434284731745719,681585,DIS,The Walt Disney Company (DIS) Historical Data,0.043577225382129305,-0.008855963383482823
1962-07-25 00:00:00-04:00,0.0428470581972182,0.0428470581972182,0.0422656217452134,0.0426530390977859,801865,DIS,The Walt Disney Company (DIS) Historical Data,0.043454430128137225,-0.017855430322612165
1962-07-26 00:00:00-04:00,0.0422655957810371,0.0422655957810371,0.0416835434734821,0.0416835434734821,521212,DIS,The Walt Disney Company (DIS) Historical Data,0.043344568212827,-0.022729813509446473
1962-07-27 00:00:00-04:00,0.0416835348347878,0.0418775491416454,0.0414895158947527,0.0418775491416454,160373,DIS,The Walt Disney Company (DIS) Historical Data,0.04337688262263929,0.004654250862494935
